year,player,team,games,points,assists,blocks,rebounds
2005,Corliss Williamson,Sacramento Kings,24,223,35,3,81
2005,Kevin Willis,Atlanta Hawks,29,87,9,7,76
2005,Loren Woods,Toronto Raptors,45,176,17,39,220
2005,Qyntel Woods,Miami Heat,3,10,0,0,6
2005,Metta World,Indiana Pacers,7,172,22,6,45
2005,Dorell Wright,Miami Heat,3,7,3,0,1
2005,Lorenzen Wright,Memphis Grizzlies,80,771,87,69,613
2005,Wang Zhizhi,Miami Heat,20,43,5,2,18
2006,Shareef Abdur-Rahim,Sacramento Kings,72,887,149,42,357
2006,Alex Acker,Detroit Pistons,5,9,4,0,5
2006,Malik Allen,Chicago Bulls,54,266,20,16,140
2006,Ray Allen,Seattle Supersonics,78,1955,286,16,332
2006,Tony Allen,Boston Celtics,51,369,67,18,111
2006,Rafer Alston,Houston Rockets,63,761,425,15,255
2006,Chris Andersen,New Orleans/Oklahoma City Hornets,32,161,6,41,155
2006,Alan Anderson,Charlotte Hornets,36,207,32,4,70
2006,Derek Anderson,Houston Rockets,20,216,53,4,83
2006,Derek Anderson,Miami Heat,23,133,48,2,60
2006,Shandon Anderson,Miami Heat,48,126,30,6,81
2006,Martynas Andriuskevicius,Cleveland Cavaliers,6,0,0,0,4
2006,Carmelo Anthony,Denver Nuggets,80,2122,216,42,394
2006,Rafael Araujo,Toronto Raptors,52,121,15,6,144
2006,Gilbert Arenas,Washington Wizards,80,2346,484,25,280
2006,Trevor Ariza,New York Knicks,36,165,46,9,137
2006,Trevor Ariza,Orlando Magic,21,99,15,2,81
2006,Darrell Armstrong,Dallas Mavericks,62,130,86,3,81
2006,Carlos Arroyo,Detroit Pistons,50,158,155,3,70
2006,Carlos Arroyo,Orlando Magic,27,291,77,1,60
2006,Chucky Atkins,Washington Wizards,28,187,69,0,45
2006,Chucky Atkins,Memphis Grizzlies,43,491,129,2,75
2006,Stacey Augmon,Orlando Magic,36,71,23,6,53
2006,Vin Baker,Los Angeles Clippers,8,27,4,4,19
2006,Marcus Banks,Boston Celtics,18,99,32,0,19
2006,Marcus Banks,Minnesota Timberwolves,40,479,188,11,116
2006,Leandro Barbosa,Phoenix Suns,57,744,158,6,150
2006,Matt Barnes,New York Knicks,6,26,6,0,24
2006,Matt Barnes,Philadelphia 76ers,50,149,22,7,97
2006,Andre Barrett,Phoenix Suns,2,9,2,0,3
2006,Andre Barrett,Toronto Raptors,17,78,50,0,22
2006,Earl Barron,Miami Heat,8,13,0,0,10
2006,Brent Barry,San Antonio Spurs,74,431,123,27,159
2006,Jon Barry,Houston Rockets,20,86,26,1,31
2006,Eddie Basden,Chicago Bulls,19,39,8,2,28
2006,Brandon Bass,New Orleans/Oklahoma City Hornets,29,68,3,7,68
2006,Esteban Batista,Atlanta Hawks,57,101,7,11,144
2006,Tony Battie,Orlando Magic,82,649,49,69,457
2006,Shane Battier,Memphis Grizzlies,81,818,136,114,429
2006,Lonny Baxter,Houston Rockets,23,82,2,7,84
2006,Lonny Baxter,Charlotte Hornets,18,36,2,1,33
2006,Charlie Bell,Milwaukee Bucks,59,494,130,5,120
2006,Raja Bell,Phoenix Suns,79,1162,207,22,253
2006,Jonathan Bender,Indiana Pacers,2,10,2,1,4
2006,Mike Bibby,Sacramento Kings,82,1728,444,10,240
2006,Andris Biedrins,Golden State Warriors,68,258,24,47,283
2006,Chauncey Billups,Detroit Pistons,81,1495,699,8,252
2006,Steve Blake,Portland Trail Blazers,68,560,306,5,146
2006,Andray Blatche,Washington Wizards,29,65,10,7,38
2006,Mark Blount,Boston Celtics,39,485,66,36,162
2006,Mark Blount,Minnesota Timberwolves,42,429,33,40,203
2006,Keith Bogans,Charlotte Hornets,39,341,45,3,106
2006,Keith Bogans,Houston Rockets,33,281,83,6,149
2006,Andrew Bogut,Milwaukee Bucks,82,768,192,68,573
2006,Matt Bonner,Toronto Raptors,78,583,56,31,284
2006,Calvin Booth,Washington Wizards,33,46,12,9,52
2006,Carlos Boozer,Utah Jazz,33,537,88,8,285
2006,Chris Bosh,Toronto Raptors,70,1572,181,79,647
2006,Bruce Bowen,San Antonio Spurs,82,619,126,30,320
2006,Ryan Bowen,Houston Rockets,68,88,24,6,88
2006,Earl Boykins,Denver Nuggets,60,756,230,4,81
2006,Michael Bradley,Philadelphia 76ers,46,67,17,7,107
2006,Elton Brand,Los Angeles Clippers,79,1953,208,201,790
2006,Primoz Brezec,Charlotte Hornets,79,982,45,32,440
2006,Devin Brown,Utah Jazz,81,611,104,14,207
2006,Kwame Brown,Los Angeles Lakers,72,536,72,46,473
2006,P.J. Brown,New Orleans/Oklahoma City Hornets,75,677,90,50,547
2006,Rick Brunson,Seattle Supersonics,4,10,2,0,2
2006,Rick Brunson,Houston Rockets,23,44,33,1,20
2006,Kobe Bryant,Los Angeles Lakers,80,2832,360,30,425
2006,Greg Buckner,Denver Nuggets,73,491,127,20,209
2006,Pat Burke,Phoenix Suns,42,141,16,13,73
2006,Antonio Burks,Memphis Grizzlies,57,113,76,0,37
2006,Kevin Burleson,Charlotte Hornets,39,70,48,2,26
2006,Caron Butler,Washington Wizards,75,1318,186,18,466
2006,Jackie Butler,New York Knicks,55,292,25,31,183
2006,Rasual Butler,New Orleans/Oklahoma City Hornets,79,685,40,45,232
2006,Andrew Bynum,Los Angeles Lakers,46,74,9,22,80
2006,Will Bynum,Golden State Warriors,15,54,19,0,12
2006,Zarko Cabarkapa,Golden State Warriors,61,199,20,7,111
2006,Jose Calderon,Toronto Raptors,64,349,288,4,141
2006,Marcus Camby,Denver Nuggets,56,716,115,184,668
2006,Brian Cardinal,Memphis Grizzlies,36,124,33,0,55
2006,Matt Carroll,Charlotte Hornets,78,594,35,11,157
2006,Anthony Carter,Minnesota Timberwolves,45,150,101,9,62
2006,Vince Carter,New Jersey Nets,79,1911,338,53,462
2006,Sam Cassell,Los Angeles Clippers,78,1345,491,11,287
2006,Kelvin Cato,Orlando Magic,23,88,2,10,63
2006,Kelvin Cato,Detroit Pistons,4,10,2,2,7
2006,Tyson Chandler,Chicago Bulls,79,417,81,104,714
2006,Calbert Cheaney,Golden State Warriors,42,92,19,2,61
2006,Josh Childress,Atlanta Hawks,74,742,131,39,387
2006,Doug Christie,Dallas Mavericks,7,26,14,1,13
2006,Speedy Claxton,New Orleans/Oklahoma City Hornets,71,871,339,6,193
2006,Mateen Cleaves,Seattle Supersonics,27,73,42,2,14
2006,Jarron Collins,Utah Jazz,79,415,97,27,333
2006,Jason Collins,New Jersey Nets,71,255,70,40,342
2006,Nick Collison,Seattle Supersonics,66,493,74,35,368
2006,Brian Cook,Los Angeles Lakers,81,642,74,32,274
2006,Jamal Crawford,New York Knicks,79,1128,301,15,248
2006,Austin Croshere,Indiana Pacers,50,408,62,7,265
2006,Eddy Curry,New York Knicks,72,979,19,56,432
2006,Samuel Dalembert,Philadelphia 76ers,66,485,25,160,541
2006,Erick Dampier,Dallas Mavericks,82,469,51,106,640
2006,Antonio Daniels,Washington Wizards,80,767,284,8,172
2006,Marquis Daniels,Dallas Mavericks,62,634,172,13,224
2006,Antonio Davis,New York Knicks,36,181,14,9,172
2006,Antonio Davis,Toronto Raptors,8,35,7,1,36
2006,Baron Davis,Golden State Warriors,54,967,480,14,236
2006,Dale Davis,Detroit Pistons,28,26,6,9,53
2006,Josh Davis,Milwaukee Bucks,4,2,1,0,3
2006,Josh Davis,Houston Rockets,1,0,0,0,0
2006,Josh Davis,Phoenix Suns,1,4,0,0,1
2006,Ricky Davis,Boston Celtics,42,827,221,9,187
2006,Ricky Davis,Minnesota Timberwolves,36,689,173,8,164
2006,Carlos Delfino,Detroit Pistons,68,247,44,15,113
2006,Tony Delk,Atlanta Hawks,1,2,0,0,2
2006,Tony Delk,Detroit Pistons,23,180,33,1,51
2006,Luol Deng,Chicago Bulls,78,1112,147,50,516
2006,Boris Diaw,Phoenix Suns,81,1080,503,85,558
2006,Dan Dickau,Boston Celtics,19,62,40,1,16
2006,Travis Diener,Orlando Magic,23,88,16,0,21
2006,Ike Diogu,Golden State Warriors,69,486,29,30,229
2006,DeSagana Diop,Dallas Mavericks,81,190,23,146,374
2006,Juan Dixon,Portland Trail Blazers,76,935,149,6,177
2006,Michael Doleac,Miami Heat,31,98,8,7,85
2006,Keyon Dooling,Orlando Magic,50,470,109,4,78
2006,Chris Duhon,Chicago Bulls,74,647,373,3,220
2006,Tim Duncan,San Antonio Spurs,80,1485,253,162,881
2006,Mike Dunleavy,Golden State Warriors,81,932,237,32,399
2006,Ronald Dupree,Minnesota Timberwolves,36,80,14,0,49
2006,John Edwards,Atlanta Hawks,40,70,5,15,48
2006,Howard Eisley,Los Angeles Clippers,13,9,25,0,14
2006,Howard Eisley,Denver Nuggets,19,92,44,2,19
2006,Monta Ellis,Golden State Warriors,49,334,78,11,105
2006,Francisco Elson,Denver Nuggets,72,352,47,45,339
2006,Melvin Ely,Charlotte Hornets,57,560,76,44,277
2006,Maurice Evans,Detroit Pistons,80,403,60,15,163
2006,Reggie Evans,Seattle Supersonics,41,242,23,5,276
2006,Reggie Evans,Denver Nuggets,26,135,15,5,226
2006,Daniel Ewing,Los Angeles Clippers,66,252,84,6,85
2006,Noel Felix,Seattle Supersonics,12,18,2,3,13
2006,Raymond Felton,Charlotte Hornets,80,948,446,8,265
2006,Michael Finley,San Antonio Spurs,77,780,116,7,247
2006,Derek Fisher,Golden State Warriors,82,1089,352,8,211
2006,Gerald Fitch,Miami Heat,18,84,33,5,30
2006,Marcus Fizer,New Orleans/Oklahoma City Hornets,3,20,1,0,7
2006,Sharrod Ford,Phoenix Suns,3,4,0,1,3
2006,T.J. Ford,Milwaukee Bucks,72,878,473,7,311
2006,Danny Fortson,Seattle Supersonics,23,87,2,2,78
2006,Jeff Foster,Indiana Pacers,63,372,50,27,574
2006,Adonal Foyle,Golden State Warriors,77,345,33,125,424
2006,Richie Frahm,Minnesota Timberwolves,25,66,15,2,23
2006,Richie Frahm,Houston Rockets,8,42,6,0,10
2006,Steve Francis,Orlando Magic,46,747,262,11,219
2006,Steve Francis,New York Knicks,24,258,83,6,71
2006,Channing Frye,New York Knicks,65,802,53,47,374
2006,Dan Gadzuric,Milwaukee Bucks,74,383,24,43,232
2006,Deng Gai,Philadelphia 76ers,2,0,0,0,0
2006,Reece Gaines,Milwaukee Bucks,12,13,3,0,0
2006,Francisco Garcia,Sacramento Kings,67,377,94,47,185
2006,Kevin Garnett,Minnesota Timberwolves,76,1656,308,107,966
2006,Pat Garrity,Orlando Magic,57,282,38,9,108
2006,Pau Gasol,Memphis Grizzlies,80,1628,371,153,713
2006,Devean George,Los Angeles Lakers,71,448,68,34,274
2006,Eddie Gill,Indiana Pacers,41,45,12,1,15
2006,Manu Ginobili,San Antonio Spurs,65,981,235,26,230
2006,Gordan Giricek,Utah Jazz,37,393,63,4,70
2006,Anthony Goldwire,Los Angeles Clippers,3,2,2,0,1
2006,Ryan Gomes,Boston Celtics,61,461,58,5,298
2006,Drew Gooden,Cleveland Cavaliers,79,845,56,49,665
2006,Ben Gordon,Chicago Bulls,80,1349,240,5,219
2006,Joey Graham,Toronto Raptors,80,533,60,13,244
2006,Stephen Graham,Houston Rockets,6,17,3,0,7
2006,Stephen Graham,Chicago Bulls,3,5,1,0,3
2006,Stephen Graham,Cleveland Cavaliers,13,36,3,2,17
2006,Danny Granger,Indiana Pacers,78,587,90,62,384
2006,Brian Grant,Phoenix Suns,21,61,7,3,57
2006,Devin Green,Los Angeles Lakers,27,25,7,0,24
2006,Gerald Green,Boston Celtics,32,167,18,4,41
2006,Willie Green,Philadelphia 76ers,10,70,5,0,15
2006,Orien Greene,Boston Celtics,80,254,129,10,145
2006,Adrian Griffin,Dallas Mavericks,52,237,89,9,227
2006,Eddie Griffin,Minnesota Timberwolves,70,320,40,148,389
2006,Anthony Grundy,Atlanta Hawks,12,52,9,0,17
2006,Richard Hamilton,Detroit Pistons,80,1609,275,16,256
2006,Zendon Hamilton,Cleveland Cavaliers,11,25,0,0,11
2006,Zendon Hamilton,Philadelphia 76ers,1,1,0,0,0
2006,Anfernee Hardaway,New York Knicks,4,10,8,0,10
2006,Matt Harpring,Utah Jazz,71,885,98,14,368
2006,Al Harrington,Atlanta Hawks,76,1411,238,14,523
2006,Othella Harrington,Chicago Bulls,72,347,39,13,154
2006,Devin Harris,Dallas Mavericks,56,554,177,16,125
2006,David Harrison,Indiana Pacers,67,385,14,59,254
2006,Jason Hart,Sacramento Kings,66,218,70,5,71
2006,Udonis Haslem,Miami Heat,81,757,95,17,634
2006,Trenton Hassell,Minnesota Timberwolves,77,710,203,29,216
2006,Chuck Hayes,Houston Rockets,40,147,14,14,179
2006,Jarvis Hayes,Washington Wizards,21,196,27,1,76
2006,Brendan Haywood,Washington Wizards,79,575,46,104,467
2006,Luther Head,Houston Rockets,80,707,215,9,266
2006,Alan Henderson,Cleveland Cavaliers,51,127,10,12,137
2006,Nene Hilario,Denver Nuggets,1,0,0,0,0
2006,Grant Hill,Orlando Magic,21,318,48,6,80
2006,Kirk Hinrich,Chicago Bulls,81,1284,514,21,288
2006,Julius Hodge,Denver Nuggets,14,13,6,0,7
2006,Randy Holcomb,Chicago Bulls,4,2,0,0,1
2006,Robert Horry,San Antonio Spurs,63,321,79,51,242
2006,Eddie House,Phoenix Suns,81,796,148,12,132
2006,Dwight Howard,Orlando Magic,82,1292,125,115,1022
2006,Josh Howard,Dallas Mavericks,59,923,111,26,371
2006,Juwan Howard,Houston Rockets,80,942,112,8,535
2006,Troy Hudson,Minnesota Timberwolves,36,342,106,4,44
2006,Larry Hughes,Cleveland Cavaliers,36,558,131,21,161
2006,Kris Humphries,Utah Jazz,62,188,30,16,157
2006,Lindsey Hunter,Detroit Pistons,30,87,62,1,40
2006,Steven Hunter,Philadelphia 76ers,69,421,17,76,271
2006,Andre Iguodala,Philadelphia 76ers,82,1007,255,21,481
2006,Zydrunas Ilgauskas,Cleveland Cavaliers,78,1217,91,136,591
2006,Didier Ilunga-Mbenga,Dallas Mavericks,43,74,2,25,56
2006,Allen Iverson,Philadelphia 76ers,72,2377,532,10,232
2006,Royal Ivey,Atlanta Hawks,73,260,74,7,96
2006,Jarrett Jack,Portland Trail Blazers,79,526,219,2,160
2006,Bobby Jackson,Memphis Grizzlies,71,808,195,1,223
2006,Jermaine Jackson,Milwaukee Bucks,30,35,25,1,27
2006,Jim Jackson,Phoenix Suns,27,99,31,6,64
2006,Jim Jackson,Los Angeles Lakers,13,22,4,0,12
2006,Luke Jackson,Cleveland Cavaliers,36,96,25,2,40
2006,Marc Jackson,New Jersey Nets,37,170,22,6,89
2006,Marc Jackson,New Orleans/Oklahoma City Hornets,27,245,22,2,128
2006,Stephen Jackson,Indiana Pacers,81,1329,225,43,312
2006,Jerome James,New York Knicks,45,137,12,23,91
2006,LeBron James,Cleveland Cavaliers,79,2478,521,66,556
2006,Mike James,Toronto Raptors,79,1604,460,3,262
2006,Antawn Jamison,Washington Wizards,82,1684,158,12,765
2006,Marko Jaric,Minnesota Timberwolves,75,587,293,21,233
2006,Sarunas Jasikevicius,Indiana Pacers,75,547,227,4,153
2006,Al Jefferson,Boston Celtics,59,464,30,46,299
2006,Richard Jefferson,New Jersey Nets,78,1521,297,17,534
2006,Jared Jeffries,Washington Wizards,77,489,148,50,379
2006,Amir Johnson,Detroit Pistons,3,20,3,2,4
2006,Anthony Johnson,Indiana Pacers,75,691,324,22,168
2006,DerMarr Johnson,Denver Nuggets,58,354,55,26,96
2006,Ervin Johnson,Milwaukee Bucks,18,15,2,2,24
2006,Joe Johnson,Atlanta Hawks,82,1653,536,31,335
2006,Linton Johnson,New Jersey Nets,9,11,2,0,7
2006,Linton Johnson,New Orleans/Oklahoma City Hornets,27,142,12,12,115
2006,Dahntay Jones,Memphis Grizzlies,71,281,39,15,104
2006,Damon Jones,Cleveland Cavaliers,82,552,169,1,133
2006,Dwayne Jones,Boston Celtics,14,14,2,3,31
2006,Eddie Jones,Memphis Grizzlies,75,885,177,27,279
2006,Fred Jones,Indiana Pacers,68,651,154,20,170
2006,James Jones,Phoenix Suns,75,699,57,49,253
2006,Jumaine Jones,Charlotte Hornets,76,799,63,22,376
2006,Chris Kaman,Los Angeles Clippers,78,932,79,108,750
2006,Jason Kapono,Miami Heat,51,207,37,3,71
2006,Mario Kasun,Orlando Magic,28,80,3,3,60
2006,Viktor Khryapa,Portland Trail Blazers,69,403,88,29,307
2006,Jason Kidd,New Jersey Nets,80,1065,672,29,580
2006,Andrei Kirilenko,Utah Jazz,69,1054,299,220,552
2006,Linas Kleiza,Denver Nuggets,61,213,15,13,116
2006,Brevin Knight,Charlotte Hornets,69,871,610,4,223
2006,Yaroslav Korolev,Los Angeles Clippers,24,27,9,0,13
2006,Kyle Korver,Philadelphia 76ers,82,939,163,26,270
2006,Nenad Krstic,New Jersey Nets,80,1080,88,63,513
2006,Toni Kukoc,Milwaukee Bucks,65,317,139,17,150
2006,Raef LaFrentz,Boston Celtics,82,639,115,72,406
2006,Maciej Lampe,New Orleans/Oklahoma City Hornets,2,0,2,0,4
2006,Maciej Lampe,Houston Rockets,4,4,0,0,5
2006,David Lee,New York Knicks,67,345,43,20,303
2006,Voshon Lenard,Denver Nuggets,12,99,18,2,28
2006,Voshon Lenard,Portland Trail Blazers,14,92,23,2,19
2006,Rashard Lewis,Seattle Supersonics,78,1568,182,50,390
2006,Randy Livingston,Chicago Bulls,5,0,1,0,4
2006,Shaun Livingston,Los Angeles Clippers,61,352,273,32,183
2006,John Lucas,Houston Rockets,13,30,12,0,5
2006,Tyronn Lue,Atlanta Hawks,51,560,157,3,82
2006,Arvydas Macijauskas,New Orleans/Oklahoma City Hornets,19,44,5,0,10
2006,Mark Madsen,Minnesota Timberwolves,62,74,11,17,141
2006,Corey Maggette,Los Angeles Clippers,32,570,66,4,169
2006,Jamaal Magloire,Milwaukee Bucks,82,752,56,80,778
2006,Stephon Marbury,New York Knicks,60,977,382,4,175
2006,Shawn Marion,Phoenix Suns,81,1769,143,137,959
2006,Sean Marks,San Antonio Spurs,25,81,7,7,43
2006,Donyell Marshall,Cleveland Cavaliers,81,750,60,41,492
2006,Rawle Marshall,Dallas Mavericks,23,71,10,7,31
2006,Darrick Martin,Toronto Raptors,40,102,57,0,20
2006,Kenyon Martin,Denver Nuggets,56,720,79,52,353
2006,Kevin Martin,Sacramento Kings,72,778,97,9,261
2006,Desmond Mason,New Orleans/Oklahoma City Hornets,70,757,66,17,298
2006,Jason Maxiell,Detroit Pistons,26,60,3,5,28
2006,Sean May,Charlotte Hornets,23,189,22,12,109
2006,Rashad McCants,Minnesota Timberwolves,79,627,63,22,143
2006,Walter McCarty,Los Angeles Clippers,36,88,23,5,68
2006,Antonio McDyess,Detroit Pistons,82,638,90,48,436
2006,Tracy McGrady,Houston Rockets,47,1147,225,41,307
2006,Jeff McInnis,New Jersey Nets,28,149,52,2,50
2006,Aaron McKie,Los Angeles Lakers,14,7,11,0,20
2006,Keith McLeod,Utah Jazz,66,370,151,9,78
2006,Stanislav Medvedenko,Los Angeles Lakers,2,2,1,0,0
2006,Chris Mihm,Los Angeles Lakers,59,604,61,73,373
2006,Aaron Miles,Golden State Warriors,19,16,24,1,14
2006,C.J. Miles,Utah Jazz,23,79,16,2,38
2006,Darius Miles,Portland Trail Blazers,40,559,73,39,182
2006,Darko Milicic,Detroit Pistons,25,37,9,15,28
2006,Darko Milicic,Orlando Magic,30,229,32,62,123
2006,Andre Miller,Denver Nuggets,82,1126,674,18,351
2006,Brad Miller,Sacramento Kings,79,1182,374,62,615
2006,Mike Miller,Memphis Grizzlies,74,1014,200,27,397
2006,Yao Ming,Houston Rockets,57,1271,85,94,581
2006,Cuttino Mobley,Los Angeles Clippers,79,1170,238,36,341
2006,Nazr Mohammed,San Antonio Spurs,80,493,40,49,418
2006,Sergei Monia,Portland Trail Blazers,23,75,19,5,51
2006,Sergei Monia,Sacramento Kings,3,2,0,0,1
2006,Mikki Moore,Seattle Supersonics,47,154,27,15,130
2006,Terence Morris,Orlando Magic,22,35,4,5,38
2006,Alonzo Mourning,Miami Heat,65,509,11,173,359
2006,Troy Murphy,Golden State Warriors,74,1035,101,26,743
2006,Lamond Murray,New Jersey Nets,57,196,13,7,132
2006,Ronald Murray,Seattle Supersonics,48,474,120,4,86
2006,Ronald Murray,Cleveland Cavaliers,28,377,77,7,67
2006,Dikembe Mutombo,Houston Rockets,64,169,4,57,306
2006,Boniface N'Dong,Los Angeles Clippers,23,50,7,5,37
2006,Bostjan Nachbar,New Orleans/Oklahoma City Hornets,25,126,22,5,49
2006,Bostjan Nachbar,New Jersey Nets,11,31,5,0,11
2006,Lee Nailon,Philadelphia 76ers,22,93,7,4,42
2006,Eduardo Najera,Denver Nuggets,64,347,52,34,325
2006,Steve Nash,Phoenix Suns,79,1489,826,12,333
2006,Jameer Nelson,Orlando Magic,62,905,302,9,180
2006,Rasho Nesterovic,San Antonio Spurs,80,362,33,88,309
2006,Ira Newble,Cleveland Cavaliers,36,48,9,10,56
2006,Andres Nocioni,Chicago Bulls,82,1063,117,52,500
2006,Moochie Norris,Houston Rockets,29,65,29,1,34
2006,Moochie Norris,New Orleans/Oklahoma City Hornets,16,60,21,0,20
2006,Dirk Nowitzki,Dallas Mavericks,81,2151,226,83,728
2006,Jermaine O'Neal,Indiana Pacers,51,1024,133,117,476
2006,Shaquille O'Neal,Miami Heat,59,1181,113,104,541
2006,Fabricio Oberto,San Antonio Spurs,59,103,27,11,123
2006,Lamar Odom,Los Angeles Lakers,80,1186,443,64,738
2006,Emeka Okafor,Charlotte Hornets,26,344,31,50,261
2006,Mehmet Okur,Utah Jazz,82,1472,194,73,746
2006,Kevin Ollie,Philadelphia 76ers,70,192,101,3,98
2006,Michael Olowokandi,Minnesota Timberwolves,32,193,17,27,179
2006,Michael Olowokandi,Boston Celtics,16,45,6,6,41
2006,Greg Ostertag,Utah Jazz,60,146,58,66,225
2006,Bo Outlaw,Orlando Magic,32,75,14,12,77
2006,Travis Outlaw,Portland Trail Blazers,69,400,34,46,189
2006,Andre Owens,Utah Jazz,23,69,8,0,21
2006,Zaza Pachulia,Atlanta Hawks,78,911,129,39,613
2006,Scott Padgett,New Jersey Nets,62,211,41,12,165
2006,Milt Palacio,Utah Jazz,71,441,190,14,134
2006,Jannero Pargo,Chicago Bulls,57,274,94,2,61
2006,Smush Parker,Los Angeles Lakers,82,941,302,16,271
2006,Tony Parker,San Antonio Spurs,80,1510,460,4,261
2006,Ruben Patterson,Portland Trail Blazers,45,514,60,12,154
2006,Ruben Patterson,Denver Nuggets,26,344,67,9,90
2006,Chris Paul,New Orleans/Oklahoma City Hornets,78,1258,611,6,400
2006,Sasha Pavlovic,Cleveland Cavaliers,53,241,25,6,80
2006,Gary Payton,Miami Heat,81,626,257,10,233
2006,Kendrick Perkins,Boston Celtics,68,354,69,105,404
2006,Morris Peterson,Toronto Raptors,82,1374,190,15,381
2006,Johan Petro,Seattle Supersonics,68,353,15,51,296
2006,Eric Piatkowski,Chicago Bulls,29,59,13,1,23
2006,Paul Pierce,Boston Celtics,79,2116,375,34,530
2006,Mickael Pietrus,Golden State Warriors,52,481,44,10,163
2006,Zoran Planinic,New Jersey Nets,56,191,53,4,74
2006,Pavel Podkolzin,Dallas Mavericks,1,3,0,1,7
2006,Scot Pollard,Indiana Pacers,45,169,24,20,218
2006,James Posey,Miami Heat,67,483,89,20,319
2006,Vitaly Potapenko,Seattle Supersonics,24,74,7,2,62
2006,Vitaly Potapenko,Sacramento Kings,9,10,2,0,2
2006,Josh Powell,Dallas Mavericks,37,110,9,4,81
2006,Ronnie Price,Sacramento Kings,29,60,11,0,15
2006,Tayshaun Prince,Detroit Pistons,82,1156,186,39,346
2006,Laron Profit,Los Angeles Lakers,25,104,15,5,43
2006,Joel Przybilla,Portland Trail Blazers,56,344,43,130,391
2006,Vladimir Radmanovic,Seattle Supersonics,47,435,72,15,187
2006,Vladimir Radmanovic,Los Angeles Clippers,30,320,64,14,171
2006,Shavlik Randolph,Philadelphia 76ers,57,131,19,12,133
2006,Zach Randolph,Portland Trail Blazers,74,1333,144,14,592
2006,Theo Ratliff,Portland Trail Blazers,55,270,28,88,279
2006,Zeljko Rebraca,Los Angeles Clippers,29,135,9,19,64
2006,Michael Redd,Milwaukee Bucks,80,2028,229,5,342
2006,Justin Reed,Boston Celtics,32,75,7,4,29
2006,Justin Reed,Minnesota Timberwolves,40,250,34,11,95
2006,Jason Richardson,Golden State Warriors,75,1741,232,37,438
2006,Quentin Richardson,New York Knicks,55,451,88,6,230
2006,Luke Ridnour,Seattle Supersonics,79,910,550,22,235
2006,Anthony Roberson,Memphis Grizzlies,16,35,5,0,6
2006,Lawrence Roberts,Memphis Grizzlies,33,51,5,2,49
2006,Bernard Robinson,Charlotte Hornets,66,422,77,10,219
2006,Clifford Robinson,New Jersey Nets,80,550,89,40,267
2006,Nate Robinson,New York Knicks,72,670,147,1,167
2006,Jalen Rose,Toronto Raptors,46,557,113,10,129
2006,Jalen Rose,New York Knicks,26,330,68,3,82
2006,Malik Rose,New York Knicks,72,318,67,14,259
2006,Quinton Ross,Los Angeles Clippers,67,317,79,16,170
2006,Michael Ruffin,Washington Wizards,76,105,27,31,271
2006,Kareem Rush,Charlotte Hornets,47,474,50,13,103
2006,Bryon Russell,Denver Nuggets,1,0,1,0,1
2006,John Salmons,Philadelphia 76ers,82,619,223,13,220
2006,Jamal Sampson,Sacramento Kings,12,10,5,4,18
2006,Melvin Sanders,San Antonio Spurs,16,41,3,0,23
2006,Brian Scalabrine,Boston Celtics,71,205,51,19,114
2006,Alex Scales,San Antonio Spurs,1,0,0,0,0
2006,Luke Schenscher,Chicago Bulls,20,36,7,3,29
2006,Ha Seung-Jin,Portland Trail Blazers,27,44,1,8,49
2006,Wayne Simien,Miami Heat,43,146,7,1,88
2006,Bobby Simmons,Milwaukee Bucks,75,1002,172,21,333
2006,James Singleton,Los Angeles Clippers,59,203,29,21,197
